course,point,name,instructor,Department,time,realTime,Classroom,Typeofcredit,LectureLanguage,Eligible,Informationofalteration,Note
010105051,2,日語會話（二） ,劉麗文 ,日文系,二CD,tue12-14,教室洽系所 ,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506010011,2,日文習作（一） ,芝田沙代子 ,日文二,二34,tue10-12,綜合270209,必,日文/Japanese ,否,異動資訊Information of alteration:教室異動於2020/07/20;,備註Note:此為日文習作(一)B班。
010113011,2,高級日語 ,洪淑娟 ,日文系,二78,tue16-18,綜合270302,選,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506848001,2,日語主題討論與簡報訓練１,山藤夏郎,日文三日文四,三34,wed10-12,季陶340407,選,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506006021,4,日語會話演習（一）,芝田沙代子 ,日文一,二56四56,"tue14-16,thu14-16",綜合270209研究250301,必,中文,否,異動資訊Information of alteration:教室異動於2020/07/20;
010132001,1,日語演習（二） ,劉碧惠 ,日文系,四CD,thu12-14,教室洽系所 ,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
506936001,2,日本文化 ,徐翔生 ,日文三,二78,tue16-18,綜合270206,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010104031,3,中級日語 ,邱麗娟 ,日文系,五678 ,fri15-18,教室洽系所 ,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506073001,2,日本名著選讀Ａ１：語言,葉秉杰 ,日文三,三56,wed14-16,資訊140105,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010102011,3,初級日語 ,林玉惠 ,日文系,四D56 ,thu13-16,資訊140105,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010103021,2,日語會話（一） ,劉碧惠 ,日文系,三CD,wed12-14,教室洽系所 ,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
506074001,2,日本名著選讀Ｂ１：文學,鄭家瑜 ,日文三,四34,thu10-12,資訊140205,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010107061,2,日文寫作 ,許育惠 ,日文系,四56,thu14-16,綜合270107,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506863001,2,商務日語１,喬曉筠 ,日文三,四56,thu14-16,綜合270205,選,日文/Japanese ,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
010103041,2,日語會話（一） ,劉麗文 ,日文系,二34,tue10-12,資訊140405,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010104021,3,中級日語 ,邱麗娟 ,日文系,二D56 ,tue13-16,研究250101,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
010105041,2,日語會話（二） ,許育惠 ,日文系,四CD,thu12-14,教室洽系所 ,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506006011,4,日語會話演習（一）,今泉江利子 ,日文一,二56四56,"tue14-16,thu14-16",綜合270305資訊140305,必,中文,否,異動資訊Information of alteration:N/A
010928001,2,商用日語會話１,許育惠 ,日文系,三56,wed14-16,資訊140305,選,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
506009021,3,日語會話演習（二）,城戶秀則,日文二,二D56 ,tue13-16,季陶340405,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:此為日語會話演習(二)C班
506071001,3,日本專題研究Ｂ：文學,山藤夏郎,日文四,二34C ,tue10-13,教室洽系所 ,群,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
010924001,2,商用日文書信１,楊慧芳 ,日文系,五CD,fri12-14,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010102031,3,初級日語 ,葉寶珠 ,日文系,三34C ,wed10-13,教室洽系所 ,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010102041,3,初級日語 ,邱麗娟 ,日文系,二EFG ,tue18-21,研究250201,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
506009001,3,日語會話演習（二）,吉田妙子,日文二,二D56 ,tue13-16,季陶340401,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:此為日語會話演習(二)A班。
010132041,1,日語演習（二） ,楊慧芳 ,日文系,五56,fri14-16,研究250102,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
010107001,2,日文寫作 ,劉碧惠 ,日文系,四34,thu10-12,綜合270108,必,日文/Japanese ,否,異動資訊Information of alteration:N/A,備註Note:N/A
041177021,3,語言的人文與科學,何萬順、萬依萍、賴瑶鍈 ,語言所,三78E ,wed16-19,大勇210205,群,中文,是,異動資訊Information of alteration:N/A,備註Note:7、8節上課，E為討論課；欲修習此課程者，第一堂課請務必出席，第一堂課未到者請自行退選。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。
555002001,3,句法學,何萬順 ,語言碩一語言碩二,三D56 ,wed13-16,季陶340314,必,中文,否,異動資訊Information of alteration:N/A,備註Note:非選讀「語言、認知與大腦學分學程」之大學部學生不得選修；學程學生須先修「語法導論」方得選課。
555755001,3,隱喻研究專題,賴惠玲 ,語言博一語言博二,一D56 ,mon13-16,季陶340310,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041177001,3,語言的人文與科學,何萬順、張瑜芸、戴智偉 ,語言所,一78E ,mon16-19,大勇210205,群,中文,是,異動資訊Information of alteration:N/A,備註Note:7、8節上課，E為討論課；欲修習此課程者，第一堂課請務必出席，第一堂課未到者請自行退選。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。
555756001,3,語言理解與心智語法,賴瑶鍈 ,語言碩一語言博一語言碩二語言博二,二D56 ,tue13-16,季陶340314,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041177011,3,語言的人文與科學,何萬順、萬依萍、賴瑶鍈 ,語言所,二78E ,tue16-19,大勇210205,群,中文,是,異動資訊Information of alteration:N/A,備註Note:7、8節上課，E為討論課；欲修習此課程者，第一堂課請務必出席，第一堂課未到者請自行退選。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。
555789001,3,類型語言學,戴智偉 ,語言碩一語言博一語言碩二語言博二,四234 ,thu09-12,季陶340315,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555758001,3,自然語言處理,張瑜芸 ,語言碩一語言博一語言碩二語言博二,三234 ,wed09-12,季陶340314,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555808001,3,語音學 ,萬依萍 ,語言碩一語言碩二,二234 ,tue09-12,季陶340314,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041177031,3,語言的人文與科學,何萬順、張瑜芸、戴智偉 ,語言所,五D56 ,fri13-16,大勇210205,群,中文,是,異動資訊Information of alteration:N/A,備註Note:D、5節上課，6為討論課；欲修習此課程者，第一堂課請務必出席，第一堂課未到者請自行退選。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。
555754001,3,語料與問卷設計在華語教學的應用,鍾曉芳 ,語言碩一語言博一語言碩二語言博二,二234 ,tue09-12,季陶340309,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555766001,3,語言測驗與評量,尤雪瑛 ,語言碩一語言博一語言碩二語言博二,二D56 ,tue13-16,季陶340304,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555824001,3,對比語言學與語言教學,黃麗儀 ,語言碩一語言博一語言碩二語言博二,三D56 ,wed13-16,季陶340315,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555005001,3,音韻學,蕭宇超 ,語言碩一語言碩二,五CD5 ,fri12-15,季陶340315,必,中文,否,異動資訊Information of alteration:N/A,備註Note:非選讀「語言、認知與大腦學分學程」之大學部學生不得選修；學程學生須先修「音韻學導論」方得選課。
555797001,3,英文字彙教學,許麗媛 ,語言碩一語言碩二,三D56 ,wed13-16,季陶340305,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
555757001,3,優選理論之延伸與應用,蕭宇超 ,語言碩一語言博一語言碩二語言博二,四D56 ,thu13-16,季陶340315,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
993019001,2,台灣環境生態 ,詳備註 ,遠距通,二D5,tue13-15,商館260316,群,中文,否,異動資訊Information of alteration:N/A,備註Note:上課時間提早為13:00~14:40(配合主播學校銘傳大學，中間不下課)，同步遠距教學自然通識課程，由林青蓉老師授課。開放本校選修人數：40人，選課餘額加簽以大四優先。
993015001,2,衛生保健 ,詳備註 ,遠距通,四D5,thu13-15,商館260316,群,中文,否,異動資訊Information of alteration:N/A,備註Note:上課時間為13:20~15:10(配合主播學校台灣大學)，本課程為同步遠距教學自然通識課程，蔡兆勳老師授課。開放本校選課人數30人，選課餘額加簽以大四優先。
993003001,2,音樂鑑賞 ,詳備註 ,遠距通,四34,thu10-12,商館260316,群,中文,否,異動資訊Information of alteration:N/A,備註Note:上課時間為10:20~12:10(配合主播學校臺師大)，本課程為同步遠距教學人文通識課程，李娓娓老師授課。開放本校選課人數67人，欲加簽之同學請於第一堂課向助教登記，加退選後若有餘額將電話通知加簽。
356395001,3,Pytorch與機器學習,姜國輝 ,資管碩一資管碩二,四D56 ,thu13-16,逸仙050101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學碩合開。碩士班同學選修屬於Track 4。
356399001,3,人工智慧與應用,蔡瑞煌 ,資管碩一資管博一資管碩二資管博二,一78E ,mon16-19,商館260312,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩博合開。碩士班同學選修屬於Track 4。金融科技中心學程課程。
356103001,2,質性與個案研究方法,司徒達賢、彭朱如,資博產一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:與企管博DBA、科智博DBA合開。限DBA學生選修。上課時間及地點另行公告。
356373001,3,科技與創新管理,吳思華、吳豐祥 ,資博產二 ,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與企管博DBA、科智博DBA合開。限DBA學生選修。上課時間及地點另行公告。
356375001,3,新興資訊技術發展與應用,周彥君、郁方、莊皓鈞、陳恭、蔡瑞煌 ,資博產二 ,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與企管博DBA、科智博DBA合開。限DBA學生選修。上課時間及地點另行公告。
356411001,3,數位經濟與產業競合策略,洪為璽、楊建民 ,資管碩一資管博一資管碩二資管博二,四78E ,thu16-19,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩博合開。碩士班同學選修屬於Track 1。
356008001,3,研究方法 ,彭志宏 ,資管碩一 ,三D56 ,wed13-16,商館260102,必,英文,否,異動資訊Information of alteration:N/A,備註Note:科技組同學選修屬於Track 1。不開放外系學生修習。
356021001,3,資料模式,陳恭,資管碩一 ,四D56 ,thu13-16,商館260205,必,中文,否,異動資訊Information of alteration:N/A,備註Note:資管組必修課。科技組同學選修屬於Track 3。先修科目為資料庫管理。不開放外系學生修習。
356105001,2,商學理論發展,司徒達賢、吳思華、蘇威傑,資博產一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:與企管博DBA、科智博DBA合開。限DBA學生選修。上課時間及地點另行公告。
300805011,3,資料庫應用,楊亨利 ,商院碩士 ,五234 ,fri09-12,商館260312,選,中文,否,異動資訊Information of alteration:N/A,備註Note:學碩合開。限非資管系學生修習。金融科技中心學程課程。不開放加選、退選。
356005001,3,資訊管理研究 ,張欣綠 ,資管博一 ,五D56 ,fri13-16,商館260312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:資管組與科技組必修課。先修科目為IT策略與管理。
356814001,3,進階創新科技技術,姜國輝、曾淑峰 ,資管碩一資管碩二,三EFG ,wed18-21,商館260313,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩博合開。碩士班同學選修歸屬於Track 4。先修科目為創新科技技術。
356014001,3,創新科技技術,姜國輝、陳恭、曾淑峰,資管碩一 ,三D56 ,wed13-16,商館260207,必,中文,否,異動資訊Information of alteration:N/A,備註Note:資管組同學選修屬於Track 4。資管組同學選修必須經科技組總召老師同意。
356386001,3,企業創新平台實務,洪為璽 ,資管碩一資管博一資管碩二資管博二,五D56 ,fri13-16,商館260304,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩博合開。碩士班同學選修屬於Track 3。
356612001,3,供應鏈管理系統研究,林我聰 ,資管碩一資管博一資管碩二資管博二,二EFG ,tue18-21,商館260204,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩博合開。碩士同學選修屬於Track3。先修科目：供應鏈管理(科目代號：356435001)或未曾修習者需經授課教師同意。
356374001,3,個案教學法：理論與實作（二）,司徒達賢,資博產二 ,五234 ,fri09-12,炎成創新廳,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與企管博DBA、科智博DBA合開。限DBA學生選修。上課時間及地點另行公告。
356020001,3,決策科學,莊皓鈞 ,資管碩一 ,二78E ,tue16-19,商館260312,必,中文,否,異動資訊Information of alteration:N/A,備註Note:資管組與科技組必修。先修科目為管理科學。
356003001,1,專題研討 ,洪為璽 ,資管博一資管博二,四FG,thu19-21,商館260210,必,中文,否,異動資訊Information of alteration:N/A,備註Note:博士班必修，1學分，義務上至第G節。碩士班選修，1學分，選修課程屬於Track 1。
356825001,3,資料採礦與大數據分析,曾淑峰 ,資管碩一資管博一資管碩二資管博二,一EFG ,mon18-21,商館260313,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩士班同學選修屬於Track 2。希望有統計學或程式設計相關基礎同學修讀。
356478001,3,企業模式創新 ,尚孝純 ,資管碩一資管博一資管碩二資管博二,二234 ,tue09-12,商館260101,選,中文,否,異動資訊Information of alteration:N/A,備註Note:碩士班科技組同學選修為Track 3。碩博合開。人數限制35人。
